"data_do_pedido","quantidade","nvel_de_preo","tipo_de_ingresso","grupo","tipo_do_pedido","moeda","total_pago","taxas_pagas","taxas_da_eventbrite","processamento_de_pagamentos_da_eventbrite","status_do_participante","como_voc_se_define__cmo_te_defines","como_voc_se_identifica__cmo_te_identificas_","faz_parte_da_populao_t_pessoa_transgnera_travesti__eres_parte_de_la_poblacin_transgnero_","orientao_sexual__orientacin_sexual","pessoa_com_necessidades_especficas__persona_con_necesidades_especiales_","em_qual_uf_voc_reside__dnde_vives_","de_quais_edies_da_python_brasil_voc_j_participou__cules_ediciones_de_python_brasil_ya_asistiese","voc_j_participou_de_algum_outro_evento_python__has_participado_de_alguno_otro_evento_de_la_comunidad_python","voc_participou_de_outros_eventos_online_durante_a_pandemia_de_covid19__has_participado_de_otros_eventos_en_lnea_durante_la_pandemia_de_covid19","voc_programa_em_python__programas_con_python_","como_voc_classificaria_seu_nvel_de_conhecimento_em_python__cmo_clasificas_tu_nivel_de_conocimiento_en_python_","voc__estudante__eres_estudiante","voc_trabalha_com_python__trabajas_con_python_","voc_faz_parte_de_alguma_comunidade_local_grupy_pug_pyladies_afropython__haces_parte_de_alguna_comunidad_grupy_pug_pyladies_afropython_","tamanho_de_camiseta","de_qual_tutorial_voc_ir_participar_os_tutoriais_sero_exclusivamente_presenciais","regras_adicionais_sobre_tutoriais__leia_atentamente","aplicabilidade_do_ingresso","termo_de_consentimento_para_tratamento_de_dados_pessoais__consentimiento_al_tratamiento_de_datos_personales","direitos_de_contedo_e_imagem","cdigo_conduta__cdigo_conducta","se_outro_qual__cul","se_outro_qual__cul1","se_outro_qual__cul2","se_sim_qual__cul","em_qual_pas_voc_reside__cul_pas","se_sim_qual__cul1","localidade"
"2024-10-04 16:02:06-03:00","1","","Meia-Entrada (lote 3) - 18, 19 E 20 DE OUTUBRO","","Eventbrite Concluído","BRL","340.2","25.2","25.2","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de um ano / Hace más de un año","Iniciante / Inicial","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Não / No","XGG - largura 63 cm x comprimento 82 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-08-15 09:23:17-03:00","1","","Ingresso Geral (lote 2)","","Eventbrite Concluído","BRL","594.0","44.0","44.0","0.0","Fez check-in","Uma pessoa parda / Persona mestiza","Homem / Hombre","Não / No","Hétero","Não / No","RO","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de três anos / Hace más de tres años","Intermediário / Intermedio","Sim, pós-graduação ou especialização / Sí, máster posgrado","Sim / Sí","Não / No","G - largura 58 cm x comprimento 77 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-11 09:16:17-03:00","1","","Ingresso Social - 18, 19 E 20 DE OUTUBRO","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Não / No","M - largura 54 cm x comprimento 72 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-11 09:52:25-03:00","1","","Tutorial - 16 OU 17 DE OUTUBRO (conforme seleção)","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Não / No","","Desbloqueando o poder da GenAI com kedro  - 17/10 - TARDE - das 14h às 17h","accepted","accepted","accepted","accepted","accepted","","","","","","",""
"2024-10-18 09:58:49-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa negra / Persona negra","Mulher / Mujer","Não / No","Lésbica / Lesbiana","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Não sei programar / No","Nulo :D","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-18 10:00:42-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa negra / Persona negra","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","Edições anteriores à Python Brasil [10] / Ediciones anteriores a Python Brasil [10]","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Sim / Sí","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, pós-graduação ou especialização / Sí, máster posgrado","Sim / Sí","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-18 10:00:55-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa parda / Persona mestiza","Mulher / Mujer","Não / No","Hétero","Não / No","DF","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Não / No","Não sei programar / No","Nulo :D","Não / No","Não / No","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-10 19:57:26-03:00","1","","Ingresso Social - 18, 19 E 20 DE OUTUBRO","","Eventbrite Concluído","BRL","48.6","3.6","3.6","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Não / No","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Sim / Sí","M - largura 54 cm x comprimento 72 cm","","","","accepted","accepted","accepted","","","","","","Pyladies",""
"2024-10-10 19:57:26-03:00","1","","Tutorial - 16 OU 17 DE OUTUBRO (conforme seleção)","","Eventbrite Concluído","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Não / No","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Sim / Sí","","Extrair para Conquistar: Introdução ao Web Scraping - 16/10 - DIA INTEIRO - das 10h às 13h e das 14h às 17h","accepted","accepted","accepted","accepted","accepted","","","","","","Pyladies",""
"2024-10-10 19:57:26-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Eventbrite Concluído","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Não / No","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Sim / Sí","","","","","accepted","accepted","accepted","","","","","","Pyladies",""
"2024-08-25 12:48:12-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Sim / Sí","Há mais de um ano / Hace más de un año","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Sim / Sí","Ingresso online","","","","accepted","accepted","accepted","","","","","","Pyladies",""
"2024-05-14 11:24:57-03:00","1","","Ingresso Meia-Entrada (lote 1)","","Eventbrite Concluído","BRL","216.0","16.0","16.0","0.0","Fez check-in","Uma pessoa negra / Persona negra","Mulher / Mujer","Não / No","Hétero","Não / No","SP","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Não / No","Comecei no último ano / Empecé en el último ano","Iniciante / Inicial","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Não / No","M - largura 54 cm x comprimento 72 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-08-15 09:16:13-03:00","1","","Ingresso Meia-Entrada (lote 2)","","Eventbrite Concluído","BRL","297.0","22.0","22.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","RO","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de cinco anos / Hace más de cinco años","Intermediário / Intermedio","Sim, pós-graduação ou especialização / Sí, máster posgrado","Sim / Sí","Não / No","XGG - largura 63 cm x comprimento 82 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-18 10:03:47-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa parda / Persona mestiza","Mulher / Mujer","Não / No","Lésbica / Lesbiana","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Não sei programar / No","Nulo :D","Não / No","Não / No","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-11 07:22:01-03:00","1","","Ingresso Cortesia - 18, 19 E 20 DE OUTUBRO","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa negra / Persona negra","Mulher / Mujer","Não / No","Hétero","Não / No","PE","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos regionais (Python Nordeste, Python Cerrado, Python Sul, etc) / Sí, eventos regionales (PyCon Latam, PyCon Bolivia)","Sim / Sí","Não sei programar / No","Iniciante / Inicial","Sim, pós-graduação ou especialização / Sí, máster posgrado","Não / No","Sim / Sí","M - largura 54 cm x comprimento 72 cm","","","","accepted","accepted","accepted","","","","","","Pyladies Recife",""
"2024-04-06 12:12:25-03:00","1","","Ingresso Meia-Entrada (lote 1)","","Eventbrite Concluído","BRL","216.0","16.0","16.0","0.0","Fez check-in","Uma pessoa parda / Persona mestiza","Homem / Hombre","Não / No","Hétero","Não / No","RJ","Python Brasil 2023 - Caxias do Sul - RS","Sim, eventos regionais (Python Nordeste, Python Cerrado, Python Sul, etc) / Sí, eventos regionales (PyCon Latam, PyCon Bolivia)","Não / No","Há mais de três anos / Hace más de tres años","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Sim / Sí","GG - largura 60 cm x comprimento 80 cm","","","","accepted","accepted","accepted","","","","","","PythOnRio e Grupy SulFluminense",""
"2024-10-14 11:31:58-03:00","1","","Ingresso Geral (lote 3) - 18, 19 E 20 DE OUTUBRO","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa parda / Persona mestiza","Homem / Hombre","Não / No","Hétero","Não / No","RJ","Edições anteriores à Python Brasil [10] / Ediciones anteriores a Python Brasil [10]","Sim, eventos regionais (Python Nordeste, Python Cerrado, Python Sul, etc) / Sí, eventos regionales (PyCon Latam, PyCon Bolivia) | Sim, eventos internacionais / Sí, eventos internacionales","Não / No","Há mais de dez anos / Hace más de diez años","Avançado / Avanzado","Não / No","Sim / Sí","Não / No","G - largura 58 cm x comprimento 77 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-18 10:04:48-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","SP","Python Brasil 2022 - Manaus - AM | Python Brasil 2019 - Ribeirão Preto - SP","Sim, eventos locais / Sí, eventos locales | Sim, eventos regionais (Python Nordeste, Python Cerrado, Python Sul, etc) / Sí, eventos regionales (PyCon Latam, PyCon Bolivia)","Sim / Sí","Não programo em Python, mas sei programar em outras linguagens / No programo en Python, todavia sé programar en otras lenguajes","Iniciante / Inicial","Não / No","Não / No","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-03 13:52:44-03:00","1","","Meia-Entrada (lote 3) - 18, 19 E 20 DE OUTUBRO","","Eventbrite Concluído","BRL","378.0","28.0","28.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de três anos / Hace más de tres años","Intermediário / Intermedio","Sim, pós-graduação ou especialização / Sí, máster posgrado","Sim / Sí","Não / No","P - largura 50 cm x comprimento 67 cm","","","","Accepted","Accepted","Accepted","","","","","","",""
"2024-10-10 19:51:46-03:00","1","","Ingresso Social - 18, 19 E 20 DE OUTUBRO","","Eventbrite Concluído","BRL","97.2","7.2","7.2","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Comecei no último ano / Empecé en el último ano","Iniciante / Inicial","Sim, pós-graduação ou especialização / Sí, máster posgrado","Sim / Sí","Não / No","P - largura 50 cm x comprimento 67 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-06-09 10:27:14-03:00","1","","Ingresso Geral (lote 1)","","Eventbrite Concluído","BRL","432.0","32.0","32.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Sim / Sí","Há mais de três anos / Hace más de tres años","Avançado / Avanzado","Não / No","Sim / Sí","Não / No","G - largura 58 cm x comprimento 77 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-12 22:14:28-03:00","1","","Meia-Entrada (lote 3) - 18, 19 E 20 DE OUTUBRO","","Eventbrite Concluído","BRL","302.4","22.4","22.4","0.0","Fez check-in","Uma pessoa parda / Persona mestiza","Mulher / Mujer","Não / No","Hétero","Não / No","CE","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Sim / Sí","Não programo em Python, mas sei programar em outras linguagens / No programo en Python, todavia sé programar en otras lenguajes","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Não / No","M - largura 54 cm x comprimento 72 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-12 22:14:28-03:00","1","","Meia-Entrada (lote 3) - 18, 19 E 20 DE OUTUBRO","","Eventbrite Concluído","BRL","302.4","22.4","22.4","0.0","Fez check-in","Uma pessoa parda / Persona mestiza","Homem / Hombre","Não / No","Hétero","Não / No","CE","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Sim / Sí","Há mais de cinco anos / Hace más de cinco años","Avançado / Avanzado","Sim, graduação ou tecnólogo / Sí, grado","Sim / Sí","Não / No","GG - largura 60 cm x comprimento 80 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-15 18:36:58-03:00","1","","Ingresso Social - 18, 19 E 20 DE OUTUBRO","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa negra / Persona negra","Não-binárie / No binario","Sim / Sí","Bissexual / Bisexual","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Sim / Sí","Há mais de três anos / Hace más de tres años","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Não / No","G - largura 58 cm x comprimento 77 cm","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-15 15:24:22-03:00","1","","Tutorial - 16 OU 17 DE OUTUBRO (conforme seleção)","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa negra / Persona negra","Não-binárie / No binario","Sim / Sí","Bissexual / Bisexual","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de três anos / Hace más de tres años","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Não / No","","O lis.py de Norvig: entenda um interpretador completo - 17/10 - MANHÃ - das 10h às 13h","accepted","accepted","accepted","accepted","accepted","","","","","","",""
"2024-10-15 14:49:12-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Fez check-in","Uma pessoa negra / Persona negra","Não-binárie / No binario","Prefiro não responder / Prefiero no decirlo","Bissexual / Bisexual","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Não / No","Há mais de três anos / Hace más de tres años","Intermediário / Intermedio","Sim, graduação ou tecnólogo / Sí, grado","Não, mas pretendo / No, pero quiero","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-18 10:07:44-03:00","1","","Ingresso Online - APENAS TRANSMISSÃO REMOTA","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa amarela","Homem / Hombre","Não / No","Hétero","Não / No","RO","É a minha primeira vez no evento! / Es mi primera vez","Sim, eventos locais / Sí, eventos locales","Não / No","Comecei no último ano / Empecé en el último ano","Iniciante / Inicial","Não / No","Não, mas pretendo / No, pero quiero","Não / No","","","","","accepted","accepted","accepted","","","","","","",""
"2024-10-18 10:07:44-03:00","1","","Ingresso Social - 18, 19 E 20 DE OUTUBRO","","Pedido grátis","BRL","0.0","0.0","0.0","0.0","Participando","Uma pessoa branca / Persona blanca","Mulher / Mujer","Não / No","Hétero","Não / No","RJ","É a minha primeira vez no evento! / Es mi primera vez","Não, esse é meu primeiro evento da linguagem Python / No, es mi primer evento de la comunidad Python","Sim / Sí","Comecei no último ano / Empecé en el último ano","Iniciante / Inicial","Sim, ensino fundamental ou médio / Sí, instituto","Não, mas pretendo / No, pero quiero","Sim / Sí","GG - largura 60 cm x comprimento 80 cm","","","","accepted","accepted","accepted","","","","","","PyLadies",""
"2024-07-31 18:17:17-03:00","1","","Ingresso Geral (lote 1)","","Eventbrite Concluído","BRL","432.0","32.0","32.0","0.0","Fez check-in","Uma pessoa branca / Persona blanca","Homem / Hombre","Não / No","Hétero","Não / No","RJ","Python Brasil 2019 - Ribeirão Preto - SP | Python Brasil [14] - 2018 - Natal - RN | Python Brasil [13] - 2017 - Belo Horizonte - MG","Sim, eventos locais / Sí, eventos locales | Sim, eventos regionais (Python Nordeste, Python Cerrado, Python Sul, etc) / Sí, eventos regionales (PyCon Latam, PyCon Bolivia)","Não / No","Há mais de cinco anos / Hace más de cinco años","Avançado / Avanzado","Não / No","Sim / Sí","Sim / Sí","GG - largura 60 cm x comprimento 80 cm","","","","accepted","accepted","accepted","","","","","","PythOnRio",""
